"","type","is_practice","click_values","payoff_matrix","cost_matrix","weights","weights_deviation","trial_num","selected_option","gross_earnings","net_earnings","click_cost","uncovered_values","experiment_type","trial_nudge","nudge_index","chose_nudge","og_baskets","shown_baskets","num_features","cost","reaction_time","naive","trial_type","trial_index","time_elapsed","nudge_type","participant_id"
"48","mouselab","False","[]","[[2, 2, 5, 6, 7, 4], [6, 7, 5, 5, 6, 7], [5, 6, 6, 2, 6, 3], [7, 5, 4, 2, 6, 2], [4, 9, 6, 7, 5, 6]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[9, 4, 6, 4, 7]",8,16,0,0.043,0.043,0,"[]","supersize","post-supersize",5,"False",5,6,5,1,6107,"True","implicit-mouselab",20,589208,"supersize",1
"49","mouselab","False","[]","[[3, 7, 2, 4, 1], [4, 6, 6, 6, 6], [5, 2, 8, 6, 4], [8, 6, 4, 5, 3], [5, 6, 5, 2, 7]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[3, 11, 5, 6, 5]",10,17,3,0.049,0.049,0,"[]","supersize","control",-1,"False",5,5,5,4,2295,"True","implicit-mouselab",21,593742,"supersize",1
"50","mouselab","False","[]","[[6, 5, 7, 3, 5, 6], [6, 2, 5, 3, 5, 4], [5, 8, 6, 8, 4, 5], [5, 4, 6, 5, 6, 5], [6, 4, 4, 7, 4, 8]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[9, 5, 4, 7, 5]",8,18,5,0.056,0.056,0,"[]","supersize","pre-supersize",0,"False",5,6,5,4,3473,"True","implicit-mouselab",22,599062,"supersize",1
"51","mouselab","False","[]","[[6, 4, 6, 3, 1, 4], [6, 4, 4, 4, 6, 3], [6, 4, 3, 4, 4, 7], [7, 8, 4, 0, 4, 5], [5, 6, 7, 5, 6, 3]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[8, 16, 1, 4, 1]",24,19,5,0.037,0.037,0,"[]","supersize","post-supersize",5,"True",5,6,5,1,9130,"True","implicit-mouselab",23,610022,"supersize",1
"52","mouselab","False","[]","[[4, 6, 7, 10, 4, 4], [6, 4, 5, 7, 1, 6], [6, 7, 5, 5, 3, 2], [6, 4, 6, 8, 8, 3], [3, 6, 6, 2, 4, 7]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[10, 2, 7, 1, 10]",18,20,2,0.06,0.06,0,"[]","supersize","pre-supersize",0,"False",5,6,5,4,3183,"True","implicit-mouselab",24,615041,"supersize",1
"53","mouselab","False","[]","[[6, 4, 3, 8, 5, 0], [7, 2, 5, 5, 6, 7], [4, 4, 7, 9, 5, 4], [5, 5, 7, 5, 6, 1], [6, 3, 5, 5, 2, 7]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[3, 10, 4, 10, 3]",16,21,3,0.058,0.058,0,"[]","supersize","post-supersize",5,"False",5,6,5,4,5082,"True","implicit-mouselab",25,622543,"supersize",1
"54","mouselab","False","[]","[[4, 8, 7, 5, 4], [8, 5, 4, 4, 7], [4, 6, 3, 7, 4], [5, 6, 5, 7, 7], [5, 5, 2, 5, 6]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[14, 2, 1, 9, 4]",22,22,1,0.067,0.067,0,"[]","supersize","control",-1,"False",5,5,5,1,2483,"True","implicit-mouselab",26,627210,"supersize",1
"55","mouselab","False","[]","[[5, 5, 1, 5, 4], [3, 7, 7, 7, 9], [3, 4, 6, 5, 5], [4, 6, 4, 5, 4], [3, 7, 6, 4, 3]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[10, 5, 3, 9, 3]",14,23,2,0.039,0.039,0,"[]","supersize","control",-1,"False",5,5,5,4,9592,"True","implicit-mouselab",27,657590,"supersize",1
"56","mouselab","False","[]","[[3, 10, 6, 4, 6], [4, 7, 6, 2, 4], [6, 6, 5, 3, 3], [7, 6, 7, 5, 7], [5, 7, 4, 5, 7]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[9, 6, 3, 4, 8]",10,24,1,0.077,0.077,0,"[]","supersize","control",-1,"False",5,5,5,1,2632,"True","implicit-mouselab",28,662407,"supersize",1
"57","mouselab","False","[]","[[4, 8, 6, 6, 4, 6], [6, 6, 4, 7, 5, 6], [2, 5, 5, 7, 6, 7], [7, 4, 5, 8, 5, 3], [9, 4, 5, 8, 5, 7]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[1, 10, 5, 3, 11]",18,25,3,0.074,0.074,0,"[]","supersize","post-supersize",5,"False",5,6,5,4,5102,"True","implicit-mouselab",29,669130,"supersize",1
"58","mouselab","False","[]","[[9, 3, 6, 7, 7, 2], [4, 5, 7, 10, 6, 7], [8, 6, 5, 4, 6, 7], [5, 6, 5, 5, 3, 8], [5, 5, 8, 4, 3, 4]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[11, 9, 6, 3, 1]",16,26,0,0.068,0.068,0,"[]","supersize","post-supersize",5,"False",5,6,5,1,4317,"True","implicit-mouselab",30,675389,"supersize",1
"59","mouselab","False","[]","[[5, 5, 5, 5, 7, 5], [6, 5, 10, 7, 4, 4], [3, 6, 4, 6, 2, 3], [8, 5, 7, 7, 5, 2], [3, 6, 6, 4, 6, 5]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[7, 7, 3, 6, 7]",6,27,1,0.053,0.053,0,"[]","supersize","pre-supersize",2,"False",5,6,5,1,8048,"True","implicit-mouselab",31,685355,"supersize",1
"60","mouselab","False","[]","[[4, 7, 3, 4, 2], [4, 5, 6, 4, 5], [5, 5, 4, 3, 5], [7, 3, 6, 6, 8], [3, 8, 6, 5, 8]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[7, 3, 13, 6, 1]",16,28,3,0.04,0.04,0,"[]","supersize","control",-1,"False",5,5,5,1,4586,"True","implicit-mouselab",32,691873,"supersize",1
"61","mouselab","False","[]","[[4, 5, 7, 3, 5], [2, 6, 3, 5, 6], [2, 3, 5, 8, 2], [4, 5, 5, 6, 4], [6, 5, 6, 6, 7]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[4, 2, 2, 16, 6]",20,29,0,0.041,0.041,0,"[]","supersize","control",-1,"False",5,5,5,1,3190,"True","implicit-mouselab",33,697593,"supersize",1
"62","mouselab","False","[]","[[3, 3, 5, 5, 4, 8], [3, 4, 5, 5, 0, 5], [3, 3, 6, 3, 6, 4], [5, 6, 6, 5, 5, 5], [5, 3, 4, 6, 8, 5]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[7, 1, 9, 8, 5]",12,30,1,0.038,0.038,0,"[]","supersize","post-supersize",5,"False",5,6,5,1,8620,"True","implicit-mouselab",34,707701,"supersize",1
"63","mouselab","False","[]","[[7, 4, 4, 3, 5, 7], [6, 6, 3, 6, 5, 3], [1, 3, 5, 8, 6, 5], [6, 6, 5, 4, 3, 6], [5, 4, 4, 7, 6, 4]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[11, 5, 2, 8, 4]",14,31,0,0.059,0.059,0,"[]","supersize","pre-supersize",0,"True",5,6,5,1,5888,"True","implicit-mouselab",35,715718,"supersize",1
"64","mouselab","False","[]","[[6, 5, 8, 5, 3, 1], [7, 8, 5, 6, 5, 3], [6, 1, 5, 5, 2, 6], [4, 4, 5, 5, 7, 3], [7, 3, 5, 5, 5, 7]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[1, 14, 9, 3, 3]",22,32,3,0.055,0.055,0,"[]","supersize","pre-supersize",0,"False",5,6,5,4,2867,"True","implicit-mouselab",36,720393,"supersize",1
"65","mouselab","True","[7, 15, 20]","[[7, 3, 3, 3, 6], [5, 1, 6, 4, 5], [5, 5, 8, 3, 3], [6, 7, 5, 3, 4], [5, 5, 6, 4, 4]]","[[1, 1, 1, 1, 1], [1, 0, 1, 1, 1], [1, 1, 1, 0, 1], [1, 1, 0, 1, 1], [1, 1, 1, 1, 1]]","[6, 2, 7, 14, 1]",18,1,2,0.054,0.053,0.001,"[7, 15, 20]","supersize","control",-1,"False",5,5,5,1,10066,"True","implicit-mouselab",4,203160,"supersize",2
"66","mouselab","True","[12, 12, 12, 12]","[[6, 3, 5, 6, 1], [4, 6, 4, 4, 6], [8, 7, 5, 5, 4], [9, 6, 2, 8, 3], [3, 6, 1, 8, 4]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [0, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[5, 4, 6, 12, 3]",12,2,0,0.07,0.0686666666666667,0.00133333333333333,"[12]","supersize","control",-1,"False",5,5,5,4,9792,"True","implicit-mouselab",5,219249,"supersize",2
"67","mouselab","False","[9, 9, 9, 9, 13, 13, 13, 13]","[[4, 3, 4, 6, 8, 6], [6, 6, 7, 3, 5, 4], [7, 7, 6, 7, 3, 6], [5, 7, 7, 5, 6, 5], [7, 2, 6, 6, 6, 8]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 0, 4, 4], [4, 0, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[6, 5, 3, 6, 10]",8,3,5,0.061,0.0583333333333333,0.00266666666666667,"[9, 13]","supersize","post-supersize",5,"True",5,6,5,4,17433,"True","implicit-mouselab",7,241854,"supersize",2
"68","mouselab","False","[19, 19, 19, 19]","[[6, 5, 5, 4, 5, 4], [5, 4, 6, 4, 6, 1], [7, 6, 3, 7, 7, 6], [6, 9, 6, 3, 7, 5], [6, 5, 7, 7, 8, 5]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 0, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[1, 13, 6, 2, 8]",18,4,1,0.05,0.0486666666666667,0.00133333333333333,"[19]","supersize","pre-supersize",3,"False",5,6,5,4,6682,"True","implicit-mouselab",8,253156,"supersize",2
"69","mouselab","False","[12, 14]","[[6, 5, 5, 4, 8, 4], [3, 4, 10, 6, 6, 2], [6, 6, 4, 2, 5, 3], [4, 6, 4, 6, 6, 4], [6, 6, 3, 8, 4, 5]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [0, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[7, 4, 12, 5, 2]",14,5,0,0.053,0.0523333333333333,0.000666666666666667,"[12, 14]","supersize","post-supersize",5,"False",5,6,5,1,13208,"True","implicit-mouselab",9,271275,"supersize",2
"70","mouselab","False","[6, 7, 8, 9, 10]","[[3, 2, 7, 4, 4, 3], [6, 4, 6, 6, 3, 7], [8, 3, 4, 5, 2, 4], [7, 3, 3, 6, 4, 4], [3, 4, 2, 4, 6, 3]]","[[1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[1, 15, 6, 6, 2]",18,6,5,0.054,0.0523333333333333,0.00166666666666667,"[6, 7, 8, 9, 10]","supersize","post-supersize",5,"True",5,6,5,1,12905,"True","implicit-mouselab",10,287216,"supersize",2
"71","mouselab","False","[12, 14]","[[9, 4, 7, 5, 6], [4, 5, 7, 4, 6], [7, 5, 4, 7, 4], [7, 6, 6, 6, 4], [5, 4, 6, 4, 5]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [0, 1, 0, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[2, 6, 11, 9, 2]",16,7,0,0.064,0.0633333333333333,0.000666666666666667,"[12, 14]","supersize","control",-1,"False",5,5,5,1,7032,"True","implicit-mouselab",11,297570,"supersize",2
"72","mouselab","False","[12, 13, 14, 15, 16]","[[6, 5, 5, 1, 5], [6, 8, 4, 3, 8], [4, 5, 6, 5, 5], [3, 5, 5, 4, 5], [4, 4, 6, 7, 3]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [0, 0, 0, 0, 0], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[1, 4, 19, 4, 2]",26,8,2,0.056,0.0543333333333333,0.00166666666666667,"[12, 13, 14, 15, 16]","supersize","control",-1,"False",5,5,5,1,4614,"True","implicit-mouselab",12,306021,"supersize",2
"73","mouselab","False","[2, 9, 11, 10, 7, 6]","[[5, 5, 3, 5, 6, 5], [5, 5, 7, 4, 5, 5], [5, 6, 3, 5, 6, 6], [4, 1, 6, 3, 4, 4], [5, 5, 7, 8, 4, 5]]","[[1, 1, 0, 1, 1, 1], [0, 0, 1, 0, 0, 0], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[10, 12, 4, 3, 1]",20,9,4,0.053,0.051,0.002,"[2, 9, 11, 10, 7, 6]","supersize","pre-supersize",2,"False",5,6,5,1,13689,"True","implicit-mouselab",13,321774,"supersize",2
"74","mouselab","False","[19, 19, 19, 19, 21, 21, 21, 21]","[[6, 8, 5, 4, 4], [5, 6, 6, 5, 4], [5, 4, 7, 3, 3], [8, 3, 4, 8, 2], [6, 6, 5, 6, 5]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 0, 4, 0, 4], [4, 4, 4, 4, 4]]","[8, 3, 3, 14, 2]",20,10,3,0.06,0.0573333333333333,0.00266666666666667,"[19, 21]","supersize","control",-1,"False",5,5,5,4,6481,"True","implicit-mouselab",14,330350,"supersize",2
"75","mouselab","False","[14, 15]","[[6, 5, 3, 7, 6, 6], [6, 6, 4, 8, 6, 5], [6, 3, 5, 2, 8, 7], [6, 3, 4, 2, 4, 6], [6, 4, 7, 2, 1, 5]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 0, 0, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[5, 3, 12, 9, 1]",18,11,1,0.037,0.0363333333333333,0.000666666666666667,"[14, 15]","supersize","pre-supersize",1,"True",5,6,5,1,6823,"True","implicit-mouselab",15,343119,"supersize",2
"76","mouselab","False","[18, 19, 20, 21, 22, 23]","[[6, 7, 4, 8, 4, 4], [5, 2, 5, 1, 6, 3], [5, 3, 5, 4, 5, 7], [3, 0, 4, 9, 3, 5], [6, 6, 3, 1, 4, 5]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 1]]","[9, 4, 2, 11, 4]",16,12,3,0.062,0.06,0.002,"[18, 19, 20, 21, 22, 23]","supersize","pre-supersize",1,"False",5,6,5,1,6766,"True","implicit-mouselab",16,355469,"supersize",2
"77","mouselab","False","[6, 6, 6, 6, 9, 9, 9, 9, 8, 8, 8, 8]","[[6, 6, 4, 7, 8], [4, 7, 5, 3, 4], [6, 5, 3, 2, 5], [4, 7, 6, 3, 6], [5, 3, 7, 7, 3]]","[[4, 4, 4, 4, 4], [0, 4, 0, 0, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[6, 10, 6, 5, 3]",8,13,2,0.048,0.044,0.004,"[6, 9, 8]","supersize","control",-1,"False",5,5,5,4,9499,"True","implicit-mouselab",17,369026,"supersize",2
"78","mouselab","False","[18, 19]","[[4, 6, 4, 7, 8], [6, 7, 4, 1, 4], [8, 5, 5, 5, 6], [7, 3, 1, 3, 1], [7, 6, 6, 3, 6]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 1, 1, 1]]","[7, 3, 7, 12, 1]",16,14,0,0.064,0.0633333333333333,0.000666666666666667,"[18, 19]","supersize","control",-1,"False",5,5,5,1,9086,"True","implicit-mouselab",18,381067,"supersize",2
"79","mouselab","False","[]","[[5, 5, 5, 4, 4, 4], [5, 5, 3, 5, 6, 6], [6, 5, 1, 5, 1, 7], [3, 5, 8, 5, 4, 2], [4, 5, 5, 4, 3, 6]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[7, 2, 13, 2, 6]",16,15,0,0.051,0.051,0,"[]","supersize","pre-supersize",0,"True",5,6,5,4,8300,"True","implicit-mouselab",19,391097,"supersize",2
"80","mouselab","False","[3]","[[7, 7, 9, 5, 6, 4], [9, 4, 7, 4, 3, 6], [3, 6, 6, 4, 4, 6], [6, 5, 5, 6, 5, 3], [6, 4, 4, 4, 5, 7]]","[[1, 1, 1, 0, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[8, 6, 2, 9, 5]",10,16,3,0.049,0.0486666666666667,0.000333333333333333,"[3]","supersize","pre-supersize",3,"True",5,6,5,1,7732,"True","implicit-mouselab",20,400243,"supersize",2
"81","mouselab","False","[24, 25]","[[4, 5, 4, 8, 4, 6], [6, 8, 7, 6, 6, 4], [3, 3, 6, 4, 4, 9], [1, 8, 4, 5, 5, 6], [8, 4, 5, 5, 3, 9]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [0, 0, 1, 1, 1, 1]]","[5, 1, 6, 2, 16]",20,17,0,0.058,0.0573333333333333,0.000666666666666667,"[24, 25]","supersize","pre-supersize",2,"False",5,6,5,1,5891,"True","implicit-mouselab",21,407490,"supersize",2
"82","mouselab","False","[0, 0, 0, 0, 2, 2, 2, 2, 4, 4, 4, 4, 3, 3, 3, 3]","[[3, 7, 3, 4, 3], [5, 2, 5, 3, 4], [3, 5, 5, 4, 4], [6, 8, 3, 3, 4], [6, 7, 8, 3, 4]]","[[0, 4, 0, 0, 0], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[10, 6, 9, 4, 1]",14,18,3,0.036,0.0306666666666667,0.00533333333333333,"[0, 2, 4, 3]","supersize","control",-1,"False",5,5,5,4,9493,"True","implicit-mouselab",22,418558,"supersize",2
"83","mouselab","False","[]","[[6, 6, 5, 7, 6, 8], [6, 5, 2, 4, 6, 3], [7, 7, 5, 5, 7, 5], [4, 4, 7, 4, 6, 6], [4, 5, 1, 1, 8, 6]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[7, 7, 4, 5, 7]",6,19,5,0.056,0.056,0,"[]","supersize","post-supersize",5,"True",5,6,5,4,6441,"True","implicit-mouselab",23,427225,"supersize",2
"84","mouselab","False","[28, 28, 28, 28]","[[8, 8, 5, 4, 5, 5], [7, 4, 4, 8, 3, 5], [5, 7, 4, 4, 8, 5], [5, 4, 10, 4, 4, 5], [5, 5, 4, 7, 8, 4]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 0, 4]]","[4, 10, 3, 3, 10]",16,20,4,0.055,0.0536666666666667,0.00133333333333333,"[28]","supersize","post-supersize",5,"False",5,6,5,4,9486,"True","implicit-mouselab",24,438466,"supersize",2
"85","mouselab","False","[8, 8, 8, 8]","[[4, 2, 6, 1, 9, 4], [7, 6, 4, 3, 5, 6], [5, 4, 5, 9, 6, 4], [4, 5, 6, 6, 4, 6], [9, 3, 7, 4, 3, 2]]","[[4, 4, 4, 4, 4, 4], [4, 4, 0, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[8, 10, 9, 2, 1]",18,21,3,0.045,0.0436666666666667,0.00133333333333333,"[8]","supersize","pre-supersize",3,"True",5,6,5,4,5904,"True","implicit-mouselab",25,445693,"supersize",2
"86","mouselab","False","[7, 7, 7, 7, 8, 8, 8, 8]","[[3, 5, 4, 5, 7], [5, 3, 9, 6, 5], [3, 4, 6, 4, 4], [6, 3, 8, 4, 7], [5, 4, 6, 6, 7]]","[[4, 4, 4, 4, 4], [4, 0, 0, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[2, 13, 7, 7, 1]",18,22,2,0.076,0.0733333333333333,0.00266666666666667,"[7, 8]","supersize","control",-1,"False",5,5,5,4,5021,"True","implicit-mouselab",26,453360,"supersize",2
"87","mouselab","False","[6]","[[10, 5, 4, 6, 7], [9, 5, 5, 5, 7], [7, 6, 4, 5, 4], [4, 4, 4, 4, 5], [6, 7, 4, 4, 3]]","[[1, 1, 1, 1, 1], [0, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[6, 10, 3, 2, 9]",14,23,0,0.078,0.0776666666666667,0.000333333333333333,"[6]","supersize","control",-1,"False",5,5,5,1,4760,"True","implicit-mouselab",27,459688,"supersize",2
"88","mouselab","False","[6, 6, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 10]","[[7, 8, 5, 4, 3], [1, 5, 5, 5, 8], [4, 8, 5, 3, 3], [9, 7, 10, 7, 3], [7, 2, 4, 1, 9]]","[[4, 4, 4, 4, 4], [0, 0, 0, 0, 0], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[8, 15, 1, 4, 2]",22,24,4,0.059,0.0523333333333333,0.00666666666666667,"[6, 7, 8, 9, 10]","supersize","control",-1,"False",5,5,5,4,7543,"True","implicit-mouselab",28,468619,"supersize",2
"89","mouselab","False","[6, 6, 6, 6]","[[4, 5, 3, 2, 2, 3], [6, 7, 6, 5, 5, 3], [10, 7, 5, 6, 4, 4], [2, 4, 5, 7, 5, 6], [3, 5, 7, 4, 5, 7]]","[[4, 4, 4, 4, 4, 4], [0, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[3, 12, 5, 1, 9]",18,25,5,0.045,0.0436666666666667,0.00133333333333333,"[6]","supersize","post-supersize",5,"True",5,6,5,4,7713,"True","implicit-mouselab",29,477803,"supersize",2
"90","mouselab","False","[12, 12, 12, 12, 24, 24, 24, 24]","[[5, 6, 8, 6, 7, 4], [2, 5, 9, 1, 6, 4], [4, 4, 3, 6, 6, 8], [2, 5, 6, 7, 7, 4], [4, 2, 5, 5, 5, 6]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [0, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [0, 4, 4, 4, 4, 4]]","[1, 4, 9, 4, 12]",18,26,5,0.06,0.0573333333333333,0.00266666666666667,"[12, 24]","supersize","post-supersize",5,"True",5,6,5,4,8591,"True","implicit-mouselab",30,487849,"supersize",2
"91","mouselab","False","[7, 7, 7, 7]","[[4, 4, 5, 3, 4, 5], [1, 6, 4, 4, 5, 7], [2, 4, 6, 5, 7, 7], [5, 6, 6, 5, 5, 5], [7, 8, 7, 2, 4, 3]]","[[4, 4, 4, 4, 4, 4], [4, 0, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[3, 12, 5, 9, 1]",18,27,1,0.055,0.0536666666666667,0.00133333333333333,"[7]","supersize","pre-supersize",0,"False",5,6,5,4,4621,"True","implicit-mouselab",31,494265,"supersize",2
"92","mouselab","False","[12, 13, 14, 15, 16]","[[4, 5, 4, 7, 7, 4], [6, 5, 4, 6, 1, 2], [8, 5, 3, 5, 7, 5], [5, 3, 4, 5, 3, 6], [8, 1, 6, 4, 7, 5]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[5, 5, 13, 5, 2]",14,28,0,0.065,0.0633333333333333,0.00166666666666667,"[12, 13, 14, 15, 16]","supersize","post-supersize",5,"False",5,6,5,1,6455,"True","implicit-mouselab",32,503360,"supersize",2
"93","mouselab","False","[24, 25, 26, 27, 28, 18]","[[4, 3, 3, 3, 7], [3, 5, 3, 4, 7], [6, 4, 5, 7, 8], [5, 7, 4, 8, 5], [6, 2, 6, 4, 6]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [0, 1, 1, 1, 1], [0, 0, 0, 0, 0]]","[1, 1, 5, 11, 12]",22,29,0,0.055,0.053,0.002,"[24, 25, 26, 27, 28, 18]","supersize","control",-1,"False",5,5,5,1,7098,"True","implicit-mouselab",33,511473,"supersize",2
"94","mouselab","False","[18, 19, 20, 21, 22, 23]","[[6, 9, 7, 5, 8, 5], [4, 3, 2, 5, 7, 6], [6, 4, 5, 5, 5, 5], [5, 3, 4, 4, 4, 4], [6, 5, 5, 3, 5, 3]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 1]]","[3, 4, 2, 17, 4]",22,30,0,0.052,0.05,0.002,"[18, 19, 20, 21, 22, 23]","supersize","post-supersize",5,"False",5,6,5,1,7861,"True","implicit-mouselab",34,520998,"supersize",2
